Company,Emp_2018,Emp_2019,Emp_2020,Emp_2021,Emp_2022,Emp_2023,Emp_2024,Emp_2025
Zenith Dynamics 7677,155511.0,156749.0,159046.0,158425.0,159769.0,159497.0,162163.0,164087.0
Pioneer Solutions 7678,385589.0,388582.0,391563.0,393837.0,393126.0,393299.0,392574.0,392985.0
Hyper Labs 7679,317717.0,320329.0,319684.0,319402.0,322388.0,322449.0,324382.0,324560.0
Helix Dynamics 7680,284771.0,286928.0,289323.0,289933.0,289923.0,289494.0,292212.0,293283.0
Neo Enterprises 7681,224532.0,225438.0,227831.0,226963.0,226496.0,227367.0,228513.0,230083.0
Zenith Tech 7682,277918.0,278844.0,279030.0,280413.0,280983.0,281048.0,280281.0,280336.0
Stratus Systems 7683,82013.0,83476.0,83896.0,85292.0,85782.0,88678.0,91310.0,93024.0
Titan Systems 7684,213951.0,214370.0,216587.0,216435.0,216754.0,219553.0,222472.0,222711.0
Helix Solutions 7685,313006.0,313265.0,315065.0,317740.0,318924.0,318354.0,319437.0,319979.0
Neo Networks 7686,22959.0,22545.0,23404.0,23812.0,24853.0,26230.0,26261.0,28491.0
Hyper Industries 7687,194894.0,195567.0,197835.0,198406.0,197978.0,200805.0,199916.0,200552.0
Pioneer Corp 7688,230518.0,231272.0,233436.0,233194.0,234010.0,234151.0,235528.0,236722.0
Fusion Corp 7689,291397.0,294040.0,296356.0,296506.0,299398.0,298752.0,297863.0,299799.0
Delta Global 7690,65316.0,67991.0,70040.0,71609.0,71926.0,72841.0,72461.0,75262.0
Pioneer Dynamics 7691,190866.0,191223.0,194074.0,196640.0,197545.0,197347.0,197120.0,197946.0
Omni Labs 7692,231397.0,232237.0,232633.0,233238.0,232479.0,231673.0,232731.0,231901.0
Epsilon Corp 7693,357430.0,359336.0,359735.0,361357.0,362577.0,364735.0,367495.0,367867.0
Hyper Holdings 7694,307699.0,309364.0,311165.0,312810.0,312109.0,311680.0,311184.0,312737.0
Hyper Global 7695,270238.0,270031.0,269820.0,272006.0,271530.0,274217.0,273891.0,276246.0
Helix Networks 7696,264312.0,265612.0,267652.0,266743.0,266391.0,265545.0,266143.0,266433.0
Nova Holdings 7697,324742.0,326416.0,326951.0,328020.0,328676.0,330083.0,330420.0,331076.0
Vertex Networks 7698,496048.0,495368.0,494451.0,496263.0,497766.0,498412.0,500389.0,502951.0
Fusion Corp 7699,236939.0,237485.0,238827.0,240239.0,241323.0,241819.0,240845.0,242236.0
Orbit Holdings 7700,314255.0,315315.0,318171.0,320924.0,321676.0,322126.0,321694.0,321248.0
Orbit Labs 7701,170949.0,173397.0,172819.0,172312.0,172091.0,172182.0,171945.0,170998.0
Neo Systems 7702,495156.0,496584.0,497093.0,498737.0,501300.0,501583.0,501753.0,500832.0
Hyper Tech 7703,188550.0,188243.0,189825.0,189637.0,189951.0,191295.0,191063.0,191934.0
Zenith Systems 7704,229486.0,230442.0,230872.0,230557.0,233157.0,232269.0,234355.0,235281.0
Helix Industries 7705,154497.0,154008.0,156232.0,157139.0,156638.0,156690.0,156796.0,158275.0
Epsilon Industries 7706,35413.0,36749.0,36170.0,36872.0,36634.0,39200.0,40935.0,42665.0
Hyper Tech 7707,436021.0,437825.0,440716.0,440346.0,441633.0,441539.0,441658.0,440745.0
Beta Enterprises 7708,228001.0,227812.0,227662.0,229929.0,229560.0,230618.0,230428.0,232801.0
Neo Tech 7709,236563.0,236845.0,238953.0,239723.0,241041.0,243076.0,245841.0,245591.0
Nova Holdings 7710,274283.0,275803.0,275809.0,277885.0,277460.0,280147.0,279152.0,280125.0
Apex Networks 7711,175128.0,177008.0,178901.0,179702.0,181762.0,182919.0,183307.0,182909.0
Ultra Corp 7712,228219.0,228087.0,227686.0,229009.0,229376.0,231986.0,233714.0,233259.0
Neo Enterprises 7713,307862.0,307547.0,309275.0,308954.0,308733.0,307755.0,309987.0,308996.0
Delta Tech 7714,386564.0,388405.0,387423.0,386772.0,385883.0,386168.0,386033.0,386927.0
Zenith Enterprises 7715,121695.0,121824.0,122651.0,123066.0,123923.0,126484.0,127611.0,130535.0
Quantum Enterprises 7716,152790.0,155682.0,155727.0,158464.0,158476.0,160272.0,161155.0,163129.0
Fusion Global 7717,212939.0,215354.0,216527.0,218314.0,219769.0,218932.0,220708.0,222229.0
Helix Holdings 7718,215094.0,215620.0,216841.0,218340.0,220766.0,222822.0,222569.0,223198.0
Fusion Group 7719,408970.0,409838.0,410244.0,412039.0,413215.0,413408.0,414423.0,415308.0
Nimbus Labs 7720,20530.0,19736.0,20738.0,20055.0,22232.0,24904.0,27011.0,28894.0
Titan Enterprises 7721,237047.0,239650.0,240089.0,242176.0,241383.0,240945.0,242398.0,245362.0
Aurora Labs 7722,321811.0,321663.0,322775.0,324114.0,325662.0,328601.0,331364.0,332991.0
Stratus Industries 7723,252437.0,255263.0,256615.0,256662.0,256834.0,258059.0,259487.0,262474.0
Stratus Enterprises 7724,319272.0,321919.0,322345.0,322037.0,324104.0,325044.0,326108.0,325235.0
Vertex Corp 7725,366127.0,367258.0,367310.0,367087.0,369634.0,369015.0,372001.0,373155.0
Fusion Labs 7726,272224.0,274011.0,275028.0,275924.0,277226.0,279449.0,280574.0,282342.0
Nova Enterprises 7727,208057.0,209178.0,209218.0,210100.0,211821.0,212850.0,214404.0,214700.0
Zenith Corp 7728,109141.0,110322.0,109659.0,109510.0,111402.0,112001.0,111887.0,112727.0
Helix Networks 7729,99293.0,99304.0,99407.0,102296.0,101602.0,102571.0,103385.0,105365.0
Nimbus Holdings 7730,44818.0,47394.0,49437.0,51744.0,52979.0,55817.0,58798.0,61369.0
Helix Solutions 7731,97225.0,96753.0,96266.0,95581.0,96794.0,99617.0,98830.0,101330.0
Epsilon Solutions 7732,234350.0,235363.0,237352.0,236921.0,239755.0,242063.0,243177.0,243662.0
Quantum Solutions 7733,402984.0,403932.0,404793.0,404555.0,407527.0,409065.0,411802.0,412589.0
Ultra Enterprises 7734,264575.0,264837.0,264321.0,264791.0,267473.0,268291.0,270135.0,269205.0
Gamma Enterprises 7735,55868.0,57116.0,58341.0,57765.0,58055.0,57298.0,57370.0,57106.0
Nova Holdings 7736,140609.0,143463.0,145139.0,145858.0,147185.0,150124.0,150160.0,149683.0
Fusion Tech 7737,400566.0,399821.0,402294.0,401539.0,402733.0,403231.0,403173.0,403259.0
Helix Corp 7738,400771.0,400707.0,402132.0,401392.0,402941.0,402610.0,401692.0,403781.0
Apex Holdings 7739,197234.0,197653.0,200611.0,202697.0,203324.0,204200.0,204571.0,206981.0
Vertex Global 7740,131577.0,134114.0,133156.0,132462.0,132921.0,135505.0,137214.0,136743.0
Fusion Networks 7741,379147.0,380945.0,383915.0,385467.0,385273.0,386581.0,387325.0,388118.0
Nimbus Dynamics 7742,119409.0,122098.0,124042.0,125072.0,124411.0,124805.0,127424.0,129637.0
Titan Dynamics 7743,446788.0,446986.0,449937.0,452803.0,454092.0,455466.0,458329.0,458436.0
Cosmos Group 7744,221801.0,223992.0,223628.0,224153.0,225976.0,226686.0,228460.0,229246.0
Quantum Industries 7745,403179.0,404309.0,404402.0,407309.0,409983.0,411030.0,410449.0,412781.0
Vertex Group 7746,44146.0,44609.0,43791.0,44667.0,43847.0,46688.0,45763.0,46269.0
Apex Corp 7747,322321.0,323391.0,325478.0,326070.0,327013.0,327527.0,327677.0,330213.0
Alpha Global 7748,448128.0,450356.0,451396.0,452919.0,455249.0,457018.0,457489.0,460194.0
Apex Corp 7749,106133.0,107343.0,107514.0,107988.0,107140.0,108559.0,109273.0,111583.0
Cosmos Corp 7750,450753.0,452831.0,452006.0,451736.0,451105.0,454105.0,454471.0,456760.0
Quantum Enterprises 7751,22488.0,23686.0,24975.0,24709.0,25217.0,27088.0,27606.0,26683.0
Zenith Solutions 7752,475299.0,474663.0,475802.0,477036.0,478108.0,479626.0,481843.0,481442.0
Helix Dynamics 7753,328334.0,327676.0,329981.0,329118.0,329954.0,329457.0,332344.0,334505.0
Zenith Corp 7754,68920.0,68762.0,70971.0,72506.0,72928.0,73773.0,74945.0,75849.0
Neo Group 7755,345348.0,348125.0,349526.0,350765.0,351362.0,351897.0,351839.0,354761.0
Nimbus Tech 7756,447699.0,447843.0,448262.0,450050.0,449579.0,451928.0,454253.0,454988.0
Titan Labs 7757,386484.0,386138.0,388748.0,388752.0,389390.0,391834.0,394119.0,395100.0
Neo Solutions 7758,205122.0,205838.0,206136.0,208877.0,210648.0,211119.0,211311.0,211834.0
Zenith Networks 7759,216178.0,216821.0,219666.0,220185.0,220359.0,220664.0,222621.0,222934.0
Apex Group 7760,95724.0,96824.0,98535.0,97823.0,99132.0,102035.0,101105.0,102182.0
Cosmos Group 7761,144661.0,143726.0,145354.0,144552.0,144919.0,144949.0,147065.0,149136.0
Neo Global 7762,151056.0,151447.0,153273.0,154286.0,156795.0,157046.0,157665.0,157107.0
Alpha Holdings 7763,370705.0,370013.0,369728.0,372655.0,375429.0,375677.0,377793.0,380693.0
Beta Corp 7764,185739.0,187353.0,187720.0,188466.0,190606.0,193449.0,192757.0,193506.0
Gamma Networks 7765,333081.0,333743.0,335201.0,336617.0,337654.0,337496.0,337428.0,337022.0
Nova Global 7766,64550.0,65014.0,67311.0,70057.0,69071.0,69684.0,69581.0,71554.0
Ultra Enterprises 7767,255335.0,257914.0,257142.0,258565.0,261248.0,260540.0,261782.0,264090.0
Omni Global 7768,62550.0,63526.0,63718.0,65224.0,66953.0,68810.0,70090.0,70044.0
Titan Labs 7769,428384.0,427408.0,427326.0,428202.0,429165.0,430223.0,429486.0,432030.0
Alpha Global 7770,7670.0,10446.0,9648.0,11386.0,13168.0,16166.0,16786.0,18962.0
Cosmos Networks 7771,449248.0,448265.0,449558.0,450007.0,451186.0,451598.0,454277.0,456501.0
Pioneer Dynamics 7772,75978.0,75511.0,76598.0,75947.0,77114.0,76635.0,77645.0,76983.0
Aurora Enterprises 7773,413830.0,415623.0,418620.0,417899.0,418087.0,419209.0,421771.0,424680.0
Fusion Dynamics 7774,199846.0,201840.0,202896.0,205746.0,207025.0,207084.0,209824.0,211391.0
Quantum Dynamics 7775,110579.0,110715.0,112501.0,111909.0,111203.0,111107.0,111046.0,110394.0
Titan Holdings 7776,354457.0,353915.0,353860.0,355050.0,356366.0,359262.0,361714.0,362579.0
Beta Labs 7777,124329.0,125909.0,127055.0,129123.0,131421.0,133152.0,134252.0,137081.0
Delta Dynamics 7778,97689.0,99218.0,100937.0,103521.0,103597.0,105100.0,108077.0,109631.0
Epsilon Group 7779,98424.0,100164.0,101955.0,103988.0,104988.0,107612.0,107537.0,108568.0
Apex Solutions 7780,293030.0,295090.0,297116.0,297506.0,298650.0,299456.0,299487.0,302443.0
Ultra Industries 7781,339146.0,341435.0,340735.0,342901.0,344733.0,343836.0,344640.0,345739.0
Aurora Labs 7782,216715.0,216471.0,218867.0,219532.0,218946.0,218155.0,220483.0,221067.0
Omni Networks 7783,485188.0,488131.0,489582.0,490391.0,491334.0,490354.0,492261.0,494491.0
Vertex Labs 7784,425099.0,427614.0,428532.0,430055.0,430425.0,431185.0,432952.0,435747.0
Stratus Tech 7785,15822.0,16788.0,18355.0,21191.0,20536.0,22332.0,23121.0,23810.0
Beta Holdings 7786,442664.0,445089.0,446119.0,446436.0,449203.0,448313.0,448188.0,447872.0
Vertex Global 7787,110816.0,111729.0,114517.0,115004.0,115510.0,117624.0,117203.0,117796.0
Beta Corp 7788,487605.0,488480.0,489959.0,489214.0,489459.0,492081.0,494676.0,497466.0
Aurora Enterprises 7789,30939.0,33921.0,33904.0,36623.0,38186.0,38541.0,41321.0,41379.0
Stratus Industries 7790,13353.0,14818.0,14305.0,17161.0,19371.0,20935.0,21015.0,21374.0
Titan Global 7791,295734.0,295368.0,296084.0,298380.0,298453.0,300082.0,300693.0,301197.0
Vertex Dynamics 7792,469939.0,470262.0,471629.0,472543.0,472881.0,473506.0,472821.0,474212.0
Neo Group 7793,366854.0,368350.0,369343.0,369725.0,372198.0,374688.0,375523.0,377270.0
Apex Dynamics 7794,212022.0,212386.0,214630.0,215643.0,214755.0,215440.0,217387.0,216558.0
Orbit Networks 7795,77924.0,77846.0,77505.0,78329.0,78932.0,80779.0,82435.0,84878.0
Neo Holdings 7796,474205.0,476150.0,475486.0,474600.0,475330.0,477899.0,479466.0,479224.0
Nimbus Dynamics 7797,323600.0,323110.0,323108.0,325092.0,326709.0,327308.0,328885.0,331372.0
Vertex Corp 7798,214024.0,214309.0,214156.0,216826.0,217183.0,218728.0,217830.0,220550.0
Epsilon Industries 7799,225907.0,228202.0,227964.0,227231.0,227087.0,226284.0,228513.0,231498.0
Neo Group 7800,368386.0,369577.0,369045.0,369906.0,368949.0,371161.0,372063.0,372332.0
Nova Labs 7801,305402.0,304905.0,307704.0,310475.0,310152.0,309355.0,308858.0,311665.0
Orbit Labs 7802,156010.0,155484.0,156996.0,158773.0,160223.0,161865.0,162168.0,164009.0
Delta Solutions 7803,24446.0,26222.0,28314.0,27346.0,28098.0,30912.0,33066.0,34599.0
Delta Enterprises 7804,203049.0,204403.0,204233.0,207191.0,208376.0,208427.0,209858.0,212736.0
Hyper Enterprises 7805,147904.0,147641.0,149403.0,150535.0,153022.0,152194.0,151697.0,152384.0
Epsilon Global 7806,298375.0,299067.0,301583.0,302448.0,302355.0,305226.0,305067.0,304869.0
Hyper Corp 7807,439724.0,441325.0,441983.0,444735.0,447154.0,446291.0,447883.0,450155.0
Gamma Solutions 7808,433580.0,435085.0,434275.0,433811.0,435686.0,437960.0,439919.0,440078.0
Beta Tech 7809,109019.0,110678.0,112958.0,112914.0,112174.0,111826.0,111311.0,111426.0
Quantum Industries 7810,280175.0,279437.0,281599.0,280665.0,280298.0,283077.0,283154.0,283997.0
Gamma Corp 7811,83852.0,84992.0,85164.0,84325.0,84469.0,86201.0,88825.0,88760.0
Pioneer Solutions 7812,201078.0,201455.0,202655.0,205490.0,206112.0,207615.0,206799.0,208332.0
Delta Global 7813,396995.0,397681.0,398703.0,398354.0,401094.0,403559.0,405751.0,408464.0
Helix Networks 7814,360579.0,361572.0,360985.0,362749.0,362294.0,362068.0,363810.0,363011.0
Epsilon Dynamics 7815,261607.0,263319.0,262705.0,262762.0,263519.0,263788.0,265268.0,266879.0
Delta Systems 7816,92224.0,93814.0,93574.0,93994.0,96728.0,96187.0,97953.0,97636.0
Gamma Enterprises 7817,438476.0,440557.0,439784.0,439700.0,440923.0,443741.0,445489.0,446844.0
Ultra Global 7818,92351.0,92458.0,92208.0,92277.0,93531.0,93511.0,92562.0,94966.0
Cosmos Enterprises 7819,131119.0,130200.0,133186.0,132978.0,133173.0,134716.0,135923.0,138490.0
Pioneer Global 7820,425324.0,426348.0,426907.0,428628.0,429534.0,432319.0,433213.0,435557.0
Gamma Holdings 7821,393368.0,394374.0,393511.0,392974.0,394246.0,394491.0,396771.0,399486.0
Orbit Industries 7822,23690.0,25374.0,27591.0,27104.0,26577.0,29123.0,31590.0,30655.0
Pioneer Group 7823,38112.0,38534.0,39328.0,40607.0,42402.0,42665.0,45095.0,46811.0
Nimbus Dynamics 7824,475309.0,477986.0,477196.0,479443.0,478968.0,481095.0,483937.0,482960.0
Omni Solutions 7825,28940.0,28034.0,30883.0,32408.0,32264.0,31363.0,33858.0,34123.0
Titan Networks 7826,327376.0,329900.0,330844.0,331181.0,331924.0,332111.0,332607.0,333981.0
Vertex Solutions 7827,279520.0,278721.0,279111.0,279322.0,279534.0,280437.0,281805.0,284035.0
Nova Dynamics 7828,381590.0,384228.0,385178.0,384805.0,386280.0,386439.0,388944.0,388425.0
Ultra Tech 7829,55637.0,57569.0,58080.0,59511.0,60037.0,59882.0,60330.0,61178.0
Apex Networks 7830,126656.0,129303.0,129363.0,128912.0,130046.0,131174.0,130883.0,132414.0
Alpha Industries 7831,106568.0,107095.0,108271.0,109899.0,109252.0,112002.0,112295.0,113610.0
Apex Corp 7832,387378.0,389594.0,390299.0,391962.0,392202.0,393290.0,393932.0,394128.0
Neo Networks 7833,483577.0,483630.0,483342.0,483767.0,484128.0,484478.0,486474.0,485920.0
Neo Systems 7834,34874.0,36766.0,37350.0,38666.0,38884.0,41872.0,41275.0,40575.0
Fusion Dynamics 7835,142902.0,143789.0,146656.0,149383.0,150540.0,152387.0,151795.0,150806.0
Vertex Labs 7836,175141.0,177595.0,178806.0,180773.0,181483.0,180979.0,180752.0,181535.0
Epsilon Tech 7837,398045.0,400222.0,401627.0,404386.0,404009.0,403319.0,404896.0,406492.0
Aurora Labs 7838,293726.0,294988.0,296559.0,297151.0,298678.0,301665.0,301001.0,302697.0
Vertex Global 7839,81986.0,83408.0,85692.0,86972.0,88920.0,90006.0,92468.0,93254.0
Stratus Holdings 7840,491744.0,492983.0,492940.0,495749.0,495197.0,496121.0,495360.0,495450.0
Cosmos Systems 7841,155439.0,157732.0,159614.0,160330.0,160780.0,160145.0,161730.0,164481.0
Zenith Tech 7842,345841.0,345912.0,346779.0,349231.0,351582.0,350665.0,351252.0,353459.0
Nova Corp 7843,87782.0,90731.0,93488.0,95988.0,97430.0,97336.0,98015.0,99186.0
Ultra Holdings 7844,275951.0,277363.0,276567.0,277063.0,277422.0,277204.0,280072.0,281077.0
Nimbus Industries 7845,3345.0,5576.0,6474.0,9225.0,8416.0,10586.0,11580.0,13867.0
Zenith Labs 7846,68668.0,70130.0,69740.0,70758.0,72708.0,73715.0,73696.0,74682.0
Vertex Global 7847,425358.0,427585.0,427958.0,430143.0,430739.0,431382.0,432119.0,431419.0
Vertex Labs 7848,406663.0,406673.0,407595.0,408588.0,408086.0,407686.0,408515.0,410697.0
Cosmos Labs 7849,125153.0,125322.0,127304.0,126353.0,126956.0,128011.0,128290.0,128962.0
Titan Enterprises 7850,201407.0,202143.0,204896.0,205135.0,204799.0,205179.0,207447.0,207934.0
Pioneer Corp 7851,235975.0,238324.0,239109.0,241253.0,242155.0,244958.0,247257.0,247876.0
Nova Enterprises 7852,275334.0,277470.0,277963.0,278150.0,278134.0,277650.0,277464.0,278703.0
Beta Corp 7853,161710.0,161787.0,162673.0,163932.0,164352.0,164015.0,165172.0,166994.0
Neo Enterprises 7854,55744.0,58725.0,59107.0,60539.0,62755.0,64363.0,66802.0,68330.0
Nova Labs 7855,113740.0,114527.0,115258.0,118250.0,119931.0,120646.0,121452.0,123604.0
Titan Solutions 7856,52047.0,52652.0,55221.0,58014.0,59633.0,61009.0,61933.0,63168.0
Quantum Group 7857,460742.0,460362.0,462650.0,464043.0,464827.0,466338.0,467571.0,470262.0
Aurora Enterprises 7858,8420.0,9032.0,8384.0,8769.0,11160.0,13434.0,14361.0,16832.0
Cosmos Tech 7859,170790.0,171635.0,174598.0,176273.0,178912.0,181223.0,180260.0,180508.0
Aurora Enterprises 7860,247448.0,250364.0,251498.0,252695.0,252874.0,254715.0,256432.0,257462.0
Quantum Global 7861,371407.0,373241.0,373493.0,374649.0,377067.0,379950.0,382793.0,381869.0
Delta Labs 7862,136807.0,137947.0,140161.0,140928.0,141207.0,140454.0,140394.0,139856.0
Helix Solutions 7863,399138.0,400128.0,399799.0,400948.0,402844.0,405270.0,407288.0,407638.0
Apex Systems 7864,21628.0,22203.0,23691.0,22807.0,25146.0,24818.0,27199.0,28497.0
Nova Group 7865,496389.0,496048.0,496649.0,498281.0,498963.0,499418.0,500020.0,500506.0
Gamma Industries 7866,269435.0,270369.0,270686.0,271708.0,271711.0,271967.0,274840.0,274161.0
Helix Group 7867,24707.0,25849.0,27400.0,26655.0,26363.0,26726.0,28018.0,30930.0
Titan Group 7868,297293.0,297505.0,296895.0,296578.0,298176.0,301150.0,303392.0,305969.0
Quantum Solutions 7869,332338.0,334147.0,336104.0,336480.0,338853.0,341063.0,341239.0,341990.0
Titan Systems 7870,146733.0,149424.0,150134.0,151475.0,152456.0,151937.0,151740.0,152031.0
Titan Labs 7871,361593.0,363519.0,366079.0,365340.0,365816.0,364988.0,364614.0,366613.0
Nimbus Holdings 7872,230011.0,230104.0,232147.0,231310.0,232614.0,232727.0,234645.0,235192.0
Gamma Tech 7873,421804.0,422422.0,423236.0,424021.0,423819.0,425736.0,427307.0,428123.0
Omni Global 7874,175693.0,175551.0,176237.0,176815.0,175871.0,177363.0,180213.0,181169.0
Gamma Systems 7875,147997.0,149397.0,152186.0,152039.0,154818.0,153927.0,153556.0,155832.0
Apex Networks 7876,48357.0,50779.0,53338.0,52891.0,53362.0,55017.0,56861.0,58079.0
Epsilon Solutions 7877,47250.0,50194.0,52305.0,54020.0,56292.0,57846.0,57378.0,56589.0
Zenith Dynamics 7878,450360.0,452160.0,454185.0,456514.0,457618.0,458834.0,457875.0,458159.0
Ultra Dynamics 7879,427266.0,429746.0,432202.0,432418.0,434090.0,435132.0,436174.0,435863.0
Vertex Industries 7880,214110.0,214644.0,215844.0,216322.0,215582.0,215374.0,217696.0,219644.0
Apex Enterprises 7881,324839.0,324208.0,326169.0,325837.0,326989.0,327170.0,327036.0,330019.0
Ultra Global 7882,322230.0,323078.0,322866.0,322851.0,324584.0,325196.0,326574.0,329544.0
Gamma Enterprises 7883,298774.0,298584.0,299043.0,300793.0,302815.0,303793.0,303764.0,303597.0
Fusion Networks 7884,372399.0,372311.0,372962.0,374082.0,376219.0,376811.0,375928.0,376432.0
Hyper Global 7885,479983.0,482828.0,485082.0,485645.0,487056.0,488707.0,490675.0,490160.0
Ultra Group 7886,182379.0,182106.0,183917.0,184507.0,185061.0,184285.0,186174.0,186695.0
Hyper Industries 7887,354041.0,353139.0,353079.0,354809.0,357578.0,357053.0,359904.0,360812.0
Beta Industries 7888,367383.0,369607.0,369872.0,372309.0,374001.0,375600.0,377683.0,379557.0
Quantum Systems 7889,272290.0,275077.0,275993.0,277069.0,277528.0,277352.0,280208.0,280754.0
Helix Labs 7890,324291.0,326395.0,326174.0,325255.0,327504.0,327854.0,327931.0,330038.0
Zenith Networks 7891,363524.0,364307.0,365674.0,367716.0,369603.0,368817.0,368152.0,369070.0
Vertex Tech 7892,43897.0,44980.0,45603.0,44840.0,45478.0,48032.0,49405.0,49944.0
Pioneer Industries 7893,128389.0,130708.0,133251.0,134507.0,134027.0,136714.0,136711.0,139297.0
Nimbus Dynamics 7894,447809.0,447652.0,446701.0,447766.0,448095.0,448084.0,449925.0,449990.0
Stratus Group 7895,480392.0,480075.0,482789.0,482752.0,483367.0,485025.0,484349.0,485787.0
Beta Labs 7896,334392.0,334207.0,335641.0,336402.0,337853.0,339778.0,342216.0,341562.0
Orbit Enterprises 7897,212336.0,214271.0,215760.0,215645.0,215853.0,215508.0,218218.0,220553.0
Fusion Industries 7898,387001.0,389133.0,392002.0,391140.0,393068.0,395330.0,396992.0,398554.0
Vertex Tech 7899,130286.0,132380.0,132186.0,134136.0,134232.0,137168.0,138166.0,140882.0
Quantum Dynamics 7900,173315.0,172906.0,173905.0,174676.0,174590.0,173666.0,174957.0,176682.0
Nimbus Networks 7901,153646.0,153205.0,153876.0,156586.0,156803.0,156998.0,156086.0,155129.0
Gamma Networks 7902,251371.0,251100.0,251702.0,252286.0,254998.0,255047.0,254305.0,257076.0
Aurora Group 7903,106211.0,106333.0,109002.0,109385.0,109324.0,110678.0,112907.0,112109.0
Delta Holdings 7904,213023.0,212917.0,212499.0,213927.0,215783.0,215085.0,214309.0,215886.0
Nimbus Networks 7905,412130.0,411438.0,410991.0,411748.0,412667.0,414939.0,417922.0,418171.0
